species bait numPrivateSNPsTotal
Guyana_massiliensis_60772 XOB-064 843
Guyana_massiliensis_60772 XOB-129 724
Guyana_massiliensis_60772 XPB-063 589
Guyana_massiliensis_60772 XPB-139 1047
Guyana_massiliensis_60772 XRA-001 1479
Guyana_massiliensis_60772 XRA-024 1510
Guyana_massiliensis_60772 XRA-029 1581
Guyana_massiliensis_60772 XRB-153 1376
Guyana_massiliensis_60772 XRB-347 1120
Guyana_massiliensis_60772 XSB-001 943
Guyana_massiliensis_60772 XSB-036 1039
Guyana_massiliensis_60772 XSB-147 963
Guyana_massiliensis_60772 XSB-533 1001
Guyana_massiliensis_60772 XUB-001 727
Guyana_massiliensis_60772 XUB-029 821
Guyana_massiliensis_60772 XUB-036 782
Guyana_massiliensis_60772 XUB-064 898
Guyana_massiliensis_60772 XUB-130 833
Guyana_massiliensis_60772 XVB-001 906
Guyana_massiliensis_60772 XVB-027 967
Guyana_massiliensis_60772 XVB-036 897
Guyana_massiliensis_60772 XVB-064 965
Guyana_massiliensis_60772 XVB-129 1025
Guyana_massiliensis_60772 YAC-001 508
Guyana_massiliensis_60772 YAC-064 573
Guyana_massiliensis_60772 YAD-064 745
Guyana_massiliensis_60772 YBA-043 1028
Guyana_massiliensis_60772 YBB-029 1029
Guyana_massiliensis_60772 YBB-050 899
Guyana_massiliensis_60772 YBB-260 1410
Guyana_massiliensis_60772 YBC-001 1202
Guyana_massiliensis_60772 YCA-001 826
Guyana_massiliensis_60772 YEB-001 707
Guyana_massiliensis_60772 YEB-002 878
Guyana_massiliensis_60772 YEC-005 650
Guyana_massiliensis_60772 ZAB-064 565
Guyana_massiliensis_60772 ZAB-256 905
Guyana_massiliensis_60772 ZAB-411 1232
Guyana_massiliensis_60772 ZAB-504 977
Guyana_massiliensis_60772 ZAB-600 803
Guyana_massiliensis_60772 ZAC-326 705
Guyana_massiliensis_60772 ZDA-001 600
Guyana_massiliensis_60772 ZDA-065 712
Guyana_massiliensis_60772 ZDA-260 800
Guyana_massiliensis_60772 ZDA-413 799
Guyana_massiliensis_60772 ZEB-001 660
Guyana_massiliensis_60772 ZEB-064 678
Klebsiella_pneumoniae_54788 XKA-064 1066
Klebsiella_pneumoniae_54788 XLB-064 918
Lachnospiraceae_bacterium_51870 XAA-050 160
Lachnospiraceae_bacterium_51870 XCB-001 171
Lachnospiraceae_bacterium_51870 XCB-029 223
Lachnospiraceae_bacterium_51870 XCB-064 161
Lachnospiraceae_bacterium_51870 XCB-258 229
Lachnospiraceae_bacterium_51870 XCB-310 204
Lachnospiraceae_bacterium_51870 XDB-001 115
Lachnospiraceae_bacterium_51870 XDB-267 233
Lachnospiraceae_bacterium_51870 XDB-417 255
Lachnospiraceae_bacterium_51870 XEA-302 186
Lachnospiraceae_bacterium_51870 XEA-390 244
Lachnospiraceae_bacterium_51870 XEB-293 259
Lachnospiraceae_bacterium_51870 XGB-252 201
Lachnospiraceae_bacterium_51870 XHC-001 219
Lachnospiraceae_bacterium_51870 XIB-199 181
Lachnospiraceae_bacterium_51870 XIC-008 236
Lachnospiraceae_bacterium_51870 XIC-029 209
Lachnospiraceae_bacterium_51870 XIC-036 202
Lachnospiraceae_bacterium_51870 XIC-064 244
Lachnospiraceae_bacterium_51870 XLA-148 146
Lachnospiraceae_bacterium_51870 XLB-029 152
Lachnospiraceae_bacterium_51870 XOB-064 97
Lachnospiraceae_bacterium_51870 XPA-072 290
Lachnospiraceae_bacterium_51870 XQA-029 167
Lachnospiraceae_bacterium_51870 XQA-038 188
Lachnospiraceae_bacterium_51870 XQA-064 196
Lachnospiraceae_bacterium_51870 XVB-001 160
Lachnospiraceae_bacterium_51870 XVB-129 226
Lachnospiraceae_bacterium_51870 YBB-260 195
Lachnospiraceae_bacterium_51870 YCB-064 115
Lachnospiraceae_bacterium_51870 ZAA-002 165
Lachnospiraceae_bacterium_51870 ZAA-263 97
Lachnospiraceae_bacterium_51870 ZAA-326 153
Lachnospiraceae_bacterium_51870 ZEA-001 160
Lachnospiraceae_bacterium_51870 ZEC-001 116
Megamonas_hypermegale_57114 XAC-002 371
Megamonas_hypermegale_57114 XAC-029 448
Megamonas_hypermegale_57114 XAC-036 490
Megamonas_hypermegale_57114 XAC-224 565
Megamonas_hypermegale_57114 XHC-029 100
Megamonas_hypermegale_57114 XHC-034 335
Megamonas_hypermegale_57114 XHC-036 366
Megamonas_hypermegale_57114 XIA-277 471
Megamonas_hypermegale_57114 XSB-001 670
Megamonas_hypermegale_57114 XSB-029 585
Megamonas_hypermegale_57114 XSB-036 740
Megamonas_hypermegale_57114 XSB-064 639
Megamonas_hypermegale_57114 XSB-147 744
Megamonas_hypermegale_57114 XSB-240 704
Megamonas_hypermegale_57114 XSB-333 692
Megamonas_hypermegale_57114 XSB-428 670
Megamonas_hypermegale_57114 XSB-533 766
Odoribacter_splanchnicus_62174 XBB-001 635
Odoribacter_splanchnicus_62174 XBB-029 723
Odoribacter_splanchnicus_62174 XBB-034 668
Odoribacter_splanchnicus_62174 XBB-240 629
Odoribacter_splanchnicus_62174 XBB-274 558
Odoribacter_splanchnicus_62174 XBB-303 714
Odoribacter_splanchnicus_62174 XBB-330 675
Odoribacter_splanchnicus_62174 XBB-351 610
Odoribacter_splanchnicus_62174 XBB-380 586
Odoribacter_splanchnicus_62174 XBB-430 676
Odoribacter_splanchnicus_62174 XBB-436 660
Odoribacter_splanchnicus_62174 XBB-443 610
Odoribacter_splanchnicus_62174 XBB-464 601
Odoribacter_splanchnicus_62174 XBB-493 556
Odoribacter_splanchnicus_62174 XBB-541 635
Odoribacter_splanchnicus_62174 XBB-555 735
Odoribacter_splanchnicus_62174 XBB-582 614
Odoribacter_splanchnicus_62174 XBB-701 649
Odoribacter_splanchnicus_62174 XBB-811 667
Odoribacter_splanchnicus_62174 XCA-029 361
Odoribacter_splanchnicus_62174 XCA-036 576
Odoribacter_splanchnicus_62174 XCA-064 498
Odoribacter_splanchnicus_62174 XCB-001 660
Odoribacter_splanchnicus_62174 XCB-029 789
Odoribacter_splanchnicus_62174 XCB-036 658
Odoribacter_splanchnicus_62174 XCB-064 552
Odoribacter_splanchnicus_62174 XCB-310 815
Odoribacter_splanchnicus_62174 XCB-695 701
Odoribacter_splanchnicus_62174 XDA-001 444
Odoribacter_splanchnicus_62174 XDA-029 526
Odoribacter_splanchnicus_62174 XDB-029 807
Odoribacter_splanchnicus_62174 XDB-036 968
Odoribacter_splanchnicus_62174 XDB-064 1152
Odoribacter_splanchnicus_62174 XDB-267 1126
Odoribacter_splanchnicus_62174 XDB-330 1331
Odoribacter_splanchnicus_62174 XDB-417 1073
Odoribacter_splanchnicus_62174 XEA-001 409
Odoribacter_splanchnicus_62174 XEA-008 583
Odoribacter_splanchnicus_62174 XEA-016 584
Odoribacter_splanchnicus_62174 XEA-029 659
Odoribacter_splanchnicus_62174 XEA-302 836
Odoribacter_splanchnicus_62174 XEA-390 709
Odoribacter_splanchnicus_62174 XEB-001 578
Odoribacter_splanchnicus_62174 XEB-029 675
Odoribacter_splanchnicus_62174 XEB-036 695
Odoribacter_splanchnicus_62174 XEB-064 670
Odoribacter_splanchnicus_62174 XGC-001 643
Odoribacter_splanchnicus_62174 XGC-029 687
Odoribacter_splanchnicus_62174 XGC-037 610
Odoribacter_splanchnicus_62174 XGC-252 731
Odoribacter_splanchnicus_62174 XGC-364 666
Odoribacter_splanchnicus_62174 XGC-428 642
Odoribacter_splanchnicus_62174 XHA-003 561
Odoribacter_splanchnicus_62174 XHA-029 752
Odoribacter_splanchnicus_62174 XHA-036 607
Odoribacter_splanchnicus_62174 XHA-064 633
Odoribacter_splanchnicus_62174 XHB-029 550
Odoribacter_splanchnicus_62174 XHB-064 512
Odoribacter_splanchnicus_62174 XIB-064 430
Odoribacter_splanchnicus_62174 XIB-277 459
Odoribacter_splanchnicus_62174 XIC-008 652
Odoribacter_splanchnicus_62174 XIC-024 656
Odoribacter_splanchnicus_62174 XIC-029 628
Odoribacter_splanchnicus_62174 XIC-036 625
Odoribacter_splanchnicus_62174 XIC-064 779
Odoribacter_splanchnicus_62174 XIC-198 683
Odoribacter_splanchnicus_62174 XLA-029 825
Odoribacter_splanchnicus_62174 XLB-001 400
Odoribacter_splanchnicus_62174 XLB-029 503
Odoribacter_splanchnicus_62174 XLB-036 629
Odoribacter_splanchnicus_62174 XLB-172 635
Odoribacter_splanchnicus_62174 XMB-001 692
Odoribacter_splanchnicus_62174 XMB-029 611
Odoribacter_splanchnicus_62174 XMB-064 672
Odoribacter_splanchnicus_62174 XMB-116 666
Odoribacter_splanchnicus_62174 XMB-180 793
Odoribacter_splanchnicus_62174 XNA-001 682
Odoribacter_splanchnicus_62174 XPB-139 627
Odoribacter_splanchnicus_62174 XQA-001 691
Odoribacter_splanchnicus_62174 XQA-029 748
Odoribacter_splanchnicus_62174 XQA-040 628
Odoribacter_splanchnicus_62174 XQA-064 706
Odoribacter_splanchnicus_62174 XQA-133 715
Odoribacter_splanchnicus_62174 XQA-244 584
Odoribacter_splanchnicus_62174 XRA-001 783
Odoribacter_splanchnicus_62174 XRA-029 875
Odoribacter_splanchnicus_62174 XRB-029 687
Odoribacter_splanchnicus_62174 XTB-001 466
Odoribacter_splanchnicus_62174 XTB-028 546
Odoribacter_splanchnicus_62174 XTB-065 512
Odoribacter_splanchnicus_62174 XUA-001 590
Odoribacter_splanchnicus_62174 XVA-001 758
Odoribacter_splanchnicus_62174 XVA-024 665
Odoribacter_splanchnicus_62174 XVA-029 765
Odoribacter_splanchnicus_62174 XVA-032 641
Odoribacter_splanchnicus_62174 XVA-033 697
Odoribacter_splanchnicus_62174 XVA-064 639
Odoribacter_splanchnicus_62174 XVA-129 753
Odoribacter_splanchnicus_62174 XVB-001 604
Odoribacter_splanchnicus_62174 XVB-027 671
Odoribacter_splanchnicus_62174 XVB-036 637
Odoribacter_splanchnicus_62174 XVB-064 643
Odoribacter_splanchnicus_62174 XVB-129 720
Odoribacter_splanchnicus_62174 YAB-001 459
Odoribacter_splanchnicus_62174 YAB-064 558
Odoribacter_splanchnicus_62174 YAD-064 627
Odoribacter_splanchnicus_62174 YBA-004 888
Odoribacter_splanchnicus_62174 YBA-043 1042
Odoribacter_splanchnicus_62174 YBA-260 1307
Odoribacter_splanchnicus_62174 YBA-360 1184
Odoribacter_splanchnicus_62174 YBB-029 556
Odoribacter_splanchnicus_62174 YBB-260 734
Odoribacter_splanchnicus_62174 YCA-001 630
Odoribacter_splanchnicus_62174 YCB-064 651
Odoribacter_splanchnicus_62174 YDB-006 634
Odoribacter_splanchnicus_62174 ZAA-002 480
Odoribacter_splanchnicus_62174 ZAA-066 568
Odoribacter_splanchnicus_62174 ZAA-263 520
Odoribacter_splanchnicus_62174 ZAA-326 542
Odoribacter_splanchnicus_62174 ZAA-504 539
Odoribacter_splanchnicus_62174 ZAA-600 446
Odoribacter_splanchnicus_62174 ZAA-817 440
Odoribacter_splanchnicus_62174 ZAB-002 512
Odoribacter_splanchnicus_62174 ZAB-256 792
Odoribacter_splanchnicus_62174 ZAB-326 848
Odoribacter_splanchnicus_62174 ZAB-411 771
Odoribacter_splanchnicus_62174 ZCA-001 691
Odoribacter_splanchnicus_62174 ZCA-064 632
Odoribacter_splanchnicus_62174 ZCA-260 710
Odoribacter_splanchnicus_62174 ZCA-323 765
Odoribacter_splanchnicus_62174 ZCB-001 460
Odoribacter_splanchnicus_62174 ZCB-323 532
Odoribacter_splanchnicus_62174 ZDA-065 437
Odoribacter_splanchnicus_62174 ZDA-324 536
Odoribacter_splanchnicus_62174 ZDA-413 632
Odoribacter_splanchnicus_62174 ZDB-001 840
Odoribacter_splanchnicus_62174 ZDB-064 733
Odoribacter_splanchnicus_62174 ZDB-261 837
Odoribacter_splanchnicus_62174 ZDB-324 794
Odoribacter_splanchnicus_62174 ZEA-001 593
Odoribacter_splanchnicus_62174 ZEA-064 524
Odoribacter_splanchnicus_62174 ZEC-001 501
Odoribacter_splanchnicus_62174 ZEC-064 636
Oscillibacter_sp_60799 XEA-001 662
Oscillibacter_sp_60799 XEA-008 865
Oscillibacter_sp_60799 XEA-029 831
Oscillibacter_sp_60799 XEA-302 834
Oscillibacter_sp_60799 XEA-390 836
Oscillibacter_sp_60799 XEB-029 922
Oscillibacter_sp_60799 XFB-001 556
Oscillibacter_sp_60799 XFB-029 500
Oscillibacter_sp_60799 XFB-036 549
Oscillibacter_sp_60799 XFB-064 531
Oscillibacter_sp_60799 XFB-242 602
Oscillibacter_sp_60799 XFB-313 567
Oscillibacter_sp_60799 XGA-001 504
Oscillibacter_sp_60799 XGA-015 584
Oscillibacter_sp_60799 XGA-029 600
Oscillibacter_sp_60799 XGA-064 666
Oscillibacter_sp_60799 XGA-252 640
Oscillibacter_sp_60799 XGC-064 468
Oscillibacter_sp_60799 XGC-252 649
Oscillibacter_sp_60799 XGC-364 590
Oscillibacter_sp_60799 XIA-002 664
Oscillibacter_sp_60799 XIA-015 731
Oscillibacter_sp_60799 XIA-024 807
Oscillibacter_sp_60799 XIA-026 884
Oscillibacter_sp_60799 XIA-027 855
Oscillibacter_sp_60799 XIA-028 840
Oscillibacter_sp_60799 XIA-029 873
Oscillibacter_sp_60799 XIC-008 846
Oscillibacter_sp_60799 XIC-024 844
Oscillibacter_sp_60799 XIC-029 820
Oscillibacter_sp_60799 XIC-031 709
Oscillibacter_sp_60799 XIC-036 830
Oscillibacter_sp_60799 XIC-057 797
Oscillibacter_sp_60799 XIC-064 796
Oscillibacter_sp_60799 XIC-198 719
Oscillibacter_sp_60799 XLB-036 931
Oscillibacter_sp_60799 XPA-002 575
Oscillibacter_sp_60799 XRB-029 606
Oscillibacter_sp_60799 XRB-036 693
Oscillibacter_sp_60799 XRB-059 582
Oscillibacter_sp_60799 XRB-153 658
Oscillibacter_sp_60799 XTA-016 734
Oscillibacter_sp_60799 XTA-039 1345
Oscillibacter_sp_60799 XTA-064 1710
Oscillibacter_sp_60799 XUB-001 597
Oscillibacter_sp_60799 XUB-064 638
Oscillibacter_sp_60799 XUB-130 641
Oscillibacter_sp_60799 YBA-260 593
Oscillibacter_sp_60799 YBA-360 599
Oscillibacter_sp_60799 YCA-001 470
Oscillibacter_sp_60799 YEB-001 689
Oscillibacter_sp_60799 YEB-002 697
Oscillibacter_sp_60799 ZAA-002 603
Oscillibacter_sp_60799 ZAA-066 758
Oscillibacter_sp_60799 ZAA-263 797
Oscillibacter_sp_60799 ZAA-326 740
Oscillibacter_sp_60799 ZAA-600 745
Oscillibacter_sp_60799 ZAA-817 692
Oscillibacter_sp_60799 ZCA-001 1475
Oscillibacter_sp_60799 ZCA-064 1531
Oscillibacter_sp_60799 ZCA-260 1633
Oscillibacter_sp_60799 ZCB-064 537
Oscillibacter_sp_60799 ZEA-001 651
Oscillibacter_sp_60799 ZEC-001 507
Oscillibacter_sp_60799 ZEC-064 555
Oscillospiraceae_bacterium_54867 XAA-454 455
Oscillospiraceae_bacterium_54867 XCA-044 356
Oscillospiraceae_bacterium_54867 XKB-064 366
Oscillospiraceae_bacterium_54867 XKB-142 496
Oscillospiraceae_bacterium_54867 XKB-204 709
Oscillospiraceae_bacterium_54867 XKB-693 459
Oscillospiraceae_bacterium_54867 XMA-064 756
Oscillospiraceae_bacterium_54867 XMA-116 956
Oscillospiraceae_bacterium_54867 XOB-036 311
Oscillospiraceae_bacterium_54867 XRA-029 314
Oscillospiraceae_bacterium_54867 XVA-036 816
Oscillospiraceae_bacterium_54867 ZAB-002 312
Parabacteroides_distasonis_56985 XAA-002 598
Parabacteroides_distasonis_56985 XAA-021 736
Parabacteroides_distasonis_56985 XAA-022 732
Parabacteroides_distasonis_56985 XAA-028 712
Parabacteroides_distasonis_56985 XAA-590 1014
Parabacteroides_distasonis_56985 XAA-623 843
Parabacteroides_distasonis_56985 XAA-652 943
Parabacteroides_distasonis_56985 XAC-002 567
Parabacteroides_distasonis_56985 XAC-029 666
Parabacteroides_distasonis_56985 XAC-036 655
Parabacteroides_distasonis_56985 XAC-064 595
Parabacteroides_distasonis_56985 XAD-003 638
Parabacteroides_distasonis_56985 XAD-029 614
Parabacteroides_distasonis_56985 XAD-036 639
Parabacteroides_distasonis_56985 XAD-063 657
Parabacteroides_distasonis_56985 XAD-225 769
Parabacteroides_distasonis_56985 XBA-001 3063
Parabacteroides_distasonis_56985 XBA-024 3191
Parabacteroides_distasonis_56985 XBA-025 2659
Parabacteroides_distasonis_56985 XBA-028 3103
Parabacteroides_distasonis_56985 XBA-029 3164
Parabacteroides_distasonis_56985 XBA-030 3242
Parabacteroides_distasonis_56985 XBB-303 3048
Parabacteroides_distasonis_56985 XBB-430 2516
Parabacteroides_distasonis_56985 XDA-001 631
Parabacteroides_distasonis_56985 XDA-029 645
Parabacteroides_distasonis_56985 XDA-706 622
Parabacteroides_distasonis_56985 XDB-001 585
Parabacteroides_distasonis_56985 XDB-029 604
Parabacteroides_distasonis_56985 XDB-036 693
Parabacteroides_distasonis_56985 XDB-064 616
Parabacteroides_distasonis_56985 XDB-267 651
Parabacteroides_distasonis_56985 XDB-330 705
Parabacteroides_distasonis_56985 XDB-417 639
Parabacteroides_distasonis_56985 XDB-816 734
Parabacteroides_distasonis_56985 XEB-293 787
Parabacteroides_distasonis_56985 XFA-001 622
Parabacteroides_distasonis_56985 XFA-008 682
Parabacteroides_distasonis_56985 XFA-029 656
Parabacteroides_distasonis_56985 XFB-001 735
Parabacteroides_distasonis_56985 XFB-029 734
Parabacteroides_distasonis_56985 XFB-036 769
Parabacteroides_distasonis_56985 XFB-064 706
Parabacteroides_distasonis_56985 XFB-242 816
Parabacteroides_distasonis_56985 XFB-313 787
Parabacteroides_distasonis_56985 XGB-001 675
Parabacteroides_distasonis_56985 XGB-029 644
Parabacteroides_distasonis_56985 XGB-036 671
Parabacteroides_distasonis_56985 XGB-252 759
Parabacteroides_distasonis_56985 XGC-001 596
Parabacteroides_distasonis_56985 XGC-037 604
Parabacteroides_distasonis_56985 XGC-252 718
Parabacteroides_distasonis_56985 XIB-199 611
Parabacteroides_distasonis_56985 XIB-259 673
Parabacteroides_distasonis_56985 XIB-277 718
Parabacteroides_distasonis_56985 XIC-008 680
Parabacteroides_distasonis_56985 XIC-029 616
Parabacteroides_distasonis_56985 XIC-036 722
Parabacteroides_distasonis_56985 XIC-057 639
Parabacteroides_distasonis_56985 XIC-064 758
Parabacteroides_distasonis_56985 XIC-198 713
Parabacteroides_distasonis_56985 XKB-001 984
Parabacteroides_distasonis_56985 XKB-029 950
Parabacteroides_distasonis_56985 XKB-036 1024
Parabacteroides_distasonis_56985 XKB-064 934
Parabacteroides_distasonis_56985 XKB-142 987
Parabacteroides_distasonis_56985 XKB-204 952
Parabacteroides_distasonis_56985 XKB-362 867
Parabacteroides_distasonis_56985 XKB-467 935
Parabacteroides_distasonis_56985 XKB-580 991
Parabacteroides_distasonis_56985 XKB-693 986
Parabacteroides_distasonis_56985 XLA-001 1016
Parabacteroides_distasonis_56985 XLA-027 833
Parabacteroides_distasonis_56985 XLA-029 1193
Parabacteroides_distasonis_56985 XLA-031 815
Parabacteroides_distasonis_56985 XLA-148 1197
Parabacteroides_distasonis_56985 XLB-001 1110
Parabacteroides_distasonis_56985 XLB-029 1202
Parabacteroides_distasonis_56985 XLB-064 1215
Parabacteroides_distasonis_56985 XLB-172 1118
Parabacteroides_distasonis_56985 XMA-001 656
Parabacteroides_distasonis_56985 XMA-008 627
Parabacteroides_distasonis_56985 XMA-015 631
Parabacteroides_distasonis_56985 XMA-022 714
Parabacteroides_distasonis_56985 XMA-023 716
Parabacteroides_distasonis_56985 XMA-024 661
Parabacteroides_distasonis_56985 XMA-025 673
Parabacteroides_distasonis_56985 XMA-027 748
Parabacteroides_distasonis_56985 XMA-029 688
Parabacteroides_distasonis_56985 XMA-034 683
Parabacteroides_distasonis_56985 XMA-035 706
Parabacteroides_distasonis_56985 XMA-036 664
Parabacteroides_distasonis_56985 XMA-037 705
Parabacteroides_distasonis_56985 XMA-038 669
Parabacteroides_distasonis_56985 XMA-039 750
Parabacteroides_distasonis_56985 XMA-040 719
Parabacteroides_distasonis_56985 XMA-043 703
Parabacteroides_distasonis_56985 XMA-050 674
Parabacteroides_distasonis_56985 XMA-057 664
Parabacteroides_distasonis_56985 XMA-064 669
Parabacteroides_distasonis_56985 XMA-116 644
Parabacteroides_distasonis_56985 XMA-180 636
Parabacteroides_distasonis_56985 XMA-264 722
Parabacteroides_distasonis_56985 XMA-359 666
Parabacteroides_distasonis_56985 XMB-116 522
Parabacteroides_distasonis_56985 XNA-001 613
Parabacteroides_distasonis_56985 XNA-050 673
Parabacteroides_distasonis_56985 XOB-001 691
Parabacteroides_distasonis_56985 XOB-028 695
Parabacteroides_distasonis_56985 XOB-036 664
Parabacteroides_distasonis_56985 XOB-064 692
Parabacteroides_distasonis_56985 XOB-498 646
Parabacteroides_distasonis_56985 XPA-002 771
Parabacteroides_distasonis_56985 XPA-029 876
Parabacteroides_distasonis_56985 XPA-036 761
Parabacteroides_distasonis_56985 XPB-028 668
Parabacteroides_distasonis_56985 XPB-036 700
Parabacteroides_distasonis_56985 XPB-063 553
Parabacteroides_distasonis_56985 XQA-001 872
Parabacteroides_distasonis_56985 XQA-009 833
Parabacteroides_distasonis_56985 XQA-015 794
Parabacteroides_distasonis_56985 XQA-022 856
Parabacteroides_distasonis_56985 XQA-024 830
Parabacteroides_distasonis_56985 XQA-026 756
Parabacteroides_distasonis_56985 XQA-027 674
Parabacteroides_distasonis_56985 XQA-028 732
Parabacteroides_distasonis_56985 XQA-029 864
Parabacteroides_distasonis_56985 XQA-030 797
Parabacteroides_distasonis_56985 XQA-037 740
Parabacteroides_distasonis_56985 XQA-038 896
Parabacteroides_distasonis_56985 XQA-039 838
Parabacteroides_distasonis_56985 XQA-040 857
Parabacteroides_distasonis_56985 XQA-050 873
Parabacteroides_distasonis_56985 XQA-057 713
Parabacteroides_distasonis_56985 XQA-064 852
Parabacteroides_distasonis_56985 XQA-133 829
Parabacteroides_distasonis_56985 XQA-244 856
Parabacteroides_distasonis_56985 XQA-532 856
Parabacteroides_distasonis_56985 XQB-001 590
Parabacteroides_distasonis_56985 XQB-029 604
Parabacteroides_distasonis_56985 XQB-036 615
Parabacteroides_distasonis_56985 XQB-064 621
Parabacteroides_distasonis_56985 XQB-133 726
Parabacteroides_distasonis_56985 XQB-348 651
Parabacteroides_distasonis_56985 XQB-452 691
Parabacteroides_distasonis_56985 XQB-531 583
Parabacteroides_distasonis_56985 XQB-647 633
Parabacteroides_distasonis_56985 XRB-002 747
Parabacteroides_distasonis_56985 XRB-029 751
Parabacteroides_distasonis_56985 XRB-036 704
Parabacteroides_distasonis_56985 XRB-059 627
Parabacteroides_distasonis_56985 XRB-153 718
Parabacteroides_distasonis_56985 XSB-029 642
Parabacteroides_distasonis_56985 XSB-036 664
Parabacteroides_distasonis_56985 XSB-064 680
Parabacteroides_distasonis_56985 XSB-240 695
Parabacteroides_distasonis_56985 XTB-001 654
Parabacteroides_distasonis_56985 XTB-028 659
Parabacteroides_distasonis_56985 XTB-038 663
Parabacteroides_distasonis_56985 XTB-065 673
Parabacteroides_distasonis_56985 XUA-001 745
Parabacteroides_distasonis_56985 XUA-064 742
Parabacteroides_distasonis_56985 XUB-001 793
Parabacteroides_distasonis_56985 XUB-029 711
Parabacteroides_distasonis_56985 XUB-036 748
Parabacteroides_distasonis_56985 XUB-064 793
Parabacteroides_distasonis_56985 XUB-130 785
Parabacteroides_distasonis_56985 XVB-027 818
Parabacteroides_distasonis_56985 XVB-129 807
Parabacteroides_distasonis_56985 YAA-001 693
Parabacteroides_distasonis_56985 YAA-064 678
Parabacteroides_distasonis_56985 YBA-004 638
Parabacteroides_distasonis_56985 YBA-043 598
Parabacteroides_distasonis_56985 YBA-260 644
