species_id sample1 strainSharedAnyTimepoint
Blautia_wexlerae_56130 XRB-036 FALSE
Blautia_wexlerae_56130 XRB-059 FALSE
Blautia_wexlerae_56130 XRB-153 FALSE
Blautia_wexlerae_56130 XRB-347 FALSE
Blautia_wexlerae_56130 XSA-001 FALSE
Blautia_wexlerae_56130 XSA-008 FALSE
Blautia_wexlerae_56130 XSA-015 FALSE
Blautia_wexlerae_56130 XSA-022 FALSE
Blautia_wexlerae_56130 XSA-023 FALSE
Blautia_wexlerae_56130 XSA-024 FALSE
Blautia_wexlerae_56130 XSA-025 FALSE
Blautia_wexlerae_56130 XSA-027 FALSE
Blautia_wexlerae_56130 XSA-028 FALSE
Blautia_wexlerae_56130 XSA-029 FALSE
Blautia_wexlerae_56130 XSA-030 FALSE
Blautia_wexlerae_56130 XSA-031 FALSE
Blautia_wexlerae_56130 XSA-032 FALSE
Blautia_wexlerae_56130 XSA-033 FALSE
Blautia_wexlerae_56130 XSA-034 FALSE
Blautia_wexlerae_56130 XSA-035 FALSE
Blautia_wexlerae_56130 XSA-036 FALSE
Blautia_wexlerae_56130 XSA-037 FALSE
Blautia_wexlerae_56130 XSA-038 FALSE
Blautia_wexlerae_56130 XSA-039 FALSE
Blautia_wexlerae_56130 XSA-040 FALSE
Blautia_wexlerae_56130 XSA-043 FALSE
Blautia_wexlerae_56130 XSA-050 FALSE
Blautia_wexlerae_56130 XSA-057 FALSE
Blautia_wexlerae_56130 XSA-064 FALSE
Blautia_wexlerae_56130 XSA-333 FALSE
Blautia_wexlerae_56130 XSB-001 FALSE
Blautia_wexlerae_56130 XSB-029 FALSE
Blautia_wexlerae_56130 XSB-036 FALSE
Blautia_wexlerae_56130 XSB-064 FALSE
Blautia_wexlerae_56130 XSB-147 FALSE
Blautia_wexlerae_56130 XTA-001 FALSE
Blautia_wexlerae_56130 XTA-026 FALSE
Blautia_wexlerae_56130 XTA-029 FALSE
Blautia_wexlerae_56130 XTA-064 FALSE
Blautia_wexlerae_56130 XTB-065 FALSE
Blautia_wexlerae_56130 XUA-001 FALSE
Blautia_wexlerae_56130 XUA-029 FALSE
Blautia_wexlerae_56130 XUA-064 TRUE
Blautia_wexlerae_56130 XUA-129 TRUE
Blautia_wexlerae_56130 XUB-001 TRUE
Blautia_wexlerae_56130 XUB-029 TRUE
Blautia_wexlerae_56130 XUB-036 TRUE
Blautia_wexlerae_56130 XUB-064 TRUE
Blautia_wexlerae_56130 XUB-130 TRUE
Blautia_wexlerae_56130 XUB-319 FALSE
Blautia_wexlerae_56130 XVA-001 FALSE
Blautia_wexlerae_56130 XVA-015 FALSE
Blautia_wexlerae_56130 XVA-024 FALSE
Blautia_wexlerae_56130 XVA-029 FALSE
Blautia_wexlerae_56130 XVA-033 FALSE
Blautia_wexlerae_56130 XVA-034 FALSE
Blautia_wexlerae_56130 XVA-036 FALSE
Blautia_wexlerae_56130 XVA-050 FALSE
Blautia_wexlerae_56130 XVA-064 FALSE
Blautia_wexlerae_56130 XVA-129 FALSE
Blautia_wexlerae_56130 XVA-216 FALSE
Blautia_wexlerae_56130 XVB-001 FALSE
Blautia_wexlerae_56130 XVB-027 FALSE
Blautia_wexlerae_56130 XVB-036 FALSE
Blautia_wexlerae_56130 XVB-064 FALSE
Blautia_wexlerae_56130 XVB-129 FALSE
Blautia_wexlerae_56130 YAA-001 FALSE
Blautia_wexlerae_56130 YAA-064 TRUE
Blautia_wexlerae_56130 YAB-001 FALSE
Blautia_wexlerae_56130 YAB-064 FALSE
Blautia_wexlerae_56130 YAC-001 FALSE
Blautia_wexlerae_56130 YAC-064 FALSE
Blautia_wexlerae_56130 YAD-001 TRUE
Blautia_wexlerae_56130 YAD-064 FALSE
Blautia_wexlerae_56130 YBA-004 FALSE
Blautia_wexlerae_56130 YBA-260 FALSE
Blautia_wexlerae_56130 YBA-360 FALSE
Blautia_wexlerae_56130 YBB-260 FALSE
Blautia_wexlerae_56130 YBC-001 FALSE
Blautia_wexlerae_56130 YBC-260 FALSE
Blautia_wexlerae_56130 YBC-435 FALSE
Blautia_wexlerae_56130 YCA-001 FALSE
Blautia_wexlerae_56130 YCB-001 FALSE
Blautia_wexlerae_56130 YCB-064 FALSE
Blautia_wexlerae_56130 ZAA-002 FALSE
Blautia_wexlerae_56130 ZAA-066 FALSE
Blautia_wexlerae_56130 ZAA-263 FALSE
Blautia_wexlerae_56130 ZAA-326 FALSE
Blautia_wexlerae_56130 ZAB-002 FALSE
Blautia_wexlerae_56130 ZAB-064 FALSE
Blautia_wexlerae_56130 ZAB-256 TRUE
Blautia_wexlerae_56130 ZAB-326 TRUE
Blautia_wexlerae_56130 ZAB-411 TRUE
Blautia_wexlerae_56130 ZAB-600 FALSE
Blautia_wexlerae_56130 ZAC-326 TRUE
Blautia_wexlerae_56130 ZCA-001 FALSE
Blautia_wexlerae_56130 ZCA-064 FALSE
Blautia_wexlerae_56130 ZCA-260 FALSE
Blautia_wexlerae_56130 ZCA-323 FALSE
Blautia_wexlerae_56130 ZCB-001 FALSE
Blautia_wexlerae_56130 ZCB-064 FALSE
Blautia_wexlerae_56130 ZCB-261 FALSE
Blautia_wexlerae_56130 ZCB-323 FALSE
Blautia_wexlerae_56130 ZDA-065 FALSE
Blautia_wexlerae_56130 ZDA-260 FALSE
Blautia_wexlerae_56130 ZDA-324 FALSE
Blautia_wexlerae_56130 ZDA-413 FALSE
Blautia_wexlerae_56130 ZDA-598 FALSE
Blautia_wexlerae_56130 ZDB-001 FALSE
Blautia_wexlerae_56130 ZDB-064 FALSE
Blautia_wexlerae_56130 ZDB-261 FALSE
Blautia_wexlerae_56130 ZDB-324 FALSE
Blautia_wexlerae_56130 ZDB-411 FALSE
Blautia_wexlerae_56130 ZDB-596 FALSE
Blautia_wexlerae_56130 ZEA-001 FALSE
Blautia_wexlerae_56130 ZEA-064 FALSE
Blautia_wexlerae_56130 ZEB-001 FALSE
Blautia_wexlerae_56130 ZEB-064 FALSE
Blautia_wexlerae_56130 ZEC-064 FALSE
Burkholderiales_bacterium_56577 XFA-001 FALSE
Burkholderiales_bacterium_56577 XFA-025 FALSE
Burkholderiales_bacterium_56577 XFA-026 FALSE
Burkholderiales_bacterium_56577 XFA-027 FALSE
Burkholderiales_bacterium_56577 XFA-028 FALSE
Burkholderiales_bacterium_56577 XFA-029 FALSE
Burkholderiales_bacterium_56577 XFB-001 FALSE
Burkholderiales_bacterium_56577 XFB-029 FALSE
Burkholderiales_bacterium_56577 XFB-036 FALSE
Burkholderiales_bacterium_56577 XFB-064 FALSE
Burkholderiales_bacterium_56577 XFB-242 FALSE
Burkholderiales_bacterium_56577 XFB-313 FALSE
Burkholderiales_bacterium_56577 XJA-029 TRUE
Burkholderiales_bacterium_56577 XJA-030 TRUE
Burkholderiales_bacterium_56577 XJA-031 TRUE
Burkholderiales_bacterium_56577 XJA-034 TRUE
Burkholderiales_bacterium_56577 XJA-036 TRUE
Burkholderiales_bacterium_56577 XJB-001 TRUE
Burkholderiales_bacterium_56577 XJB-029 TRUE
Burkholderiales_bacterium_56577 XJB-036 TRUE
Burkholderiales_bacterium_56577 XJB-064 TRUE
Burkholderiales_bacterium_56577 XKA-332 TRUE
Burkholderiales_bacterium_56577 XKA-359 TRUE
Burkholderiales_bacterium_56577 XKA-386 TRUE
Burkholderiales_bacterium_56577 XKA-580 TRUE
Burkholderiales_bacterium_56577 XKA-694 TRUE
Burkholderiales_bacterium_56577 XKB-332 TRUE
Burkholderiales_bacterium_56577 XKB-362 TRUE
Burkholderiales_bacterium_56577 XKB-381 TRUE
Burkholderiales_bacterium_56577 XKB-467 TRUE
Burkholderiales_bacterium_56577 XKB-580 TRUE
Burkholderiales_bacterium_56577 XKB-693 TRUE
Burkholderiales_bacterium_56577 XLA-001 TRUE
Burkholderiales_bacterium_56577 XLA-029 TRUE
Burkholderiales_bacterium_56577 XLA-064 TRUE
Burkholderiales_bacterium_56577 XLA-148 TRUE
Burkholderiales_bacterium_56577 XLB-001 TRUE
Burkholderiales_bacterium_56577 XLB-029 TRUE
Burkholderiales_bacterium_56577 XLB-064 TRUE
Burkholderiales_bacterium_56577 XLB-172 TRUE
Burkholderiales_bacterium_56577 XNA-001 FALSE
Burkholderiales_bacterium_56577 XNA-015 FALSE
Burkholderiales_bacterium_56577 XNA-029 FALSE
Burkholderiales_bacterium_56577 XNA-064 FALSE
Burkholderiales_bacterium_56577 XNB-001 FALSE
Burkholderiales_bacterium_56577 XNB-029 FALSE
Burkholderiales_bacterium_56577 XNB-036 FALSE
Burkholderiales_bacterium_56577 XNB-064 FALSE
Burkholderiales_bacterium_56577 XSA-001 TRUE
Burkholderiales_bacterium_56577 XSA-008 TRUE
Burkholderiales_bacterium_56577 XSA-015 TRUE
Burkholderiales_bacterium_56577 XSA-022 TRUE
Burkholderiales_bacterium_56577 XSA-023 TRUE
Burkholderiales_bacterium_56577 XSA-024 TRUE
Burkholderiales_bacterium_56577 XSA-025 TRUE
Burkholderiales_bacterium_56577 XSA-028 TRUE
Burkholderiales_bacterium_56577 XSA-029 TRUE
Burkholderiales_bacterium_56577 XSA-050 TRUE
Burkholderiales_bacterium_56577 XSA-064 TRUE
Burkholderiales_bacterium_56577 XSA-239 TRUE
Burkholderiales_bacterium_56577 XSA-333 TRUE
Burkholderiales_bacterium_56577 XSA-428 TRUE
Burkholderiales_bacterium_56577 XSA-534 TRUE
Burkholderiales_bacterium_56577 XSB-001 TRUE
Burkholderiales_bacterium_56577 XSB-029 TRUE
Burkholderiales_bacterium_56577 XSB-036 TRUE
Burkholderiales_bacterium_56577 XSB-064 TRUE
Burkholderiales_bacterium_56577 XSB-147 TRUE
Burkholderiales_bacterium_56577 XSB-240 TRUE
Burkholderiales_bacterium_56577 XSB-428 TRUE
Burkholderiales_bacterium_56577 XSB-533 TRUE
Burkholderiales_bacterium_56577 XUA-001 FALSE
Burkholderiales_bacterium_56577 XUB-001 FALSE
Burkholderiales_bacterium_56577 XVA-001 TRUE
Burkholderiales_bacterium_56577 XVA-022 TRUE
Burkholderiales_bacterium_56577 XVA-029 TRUE
Burkholderiales_bacterium_56577 XVA-064 TRUE
Burkholderiales_bacterium_56577 XVA-129 TRUE
Burkholderiales_bacterium_56577 XVB-001 TRUE
Burkholderiales_bacterium_56577 XVB-036 TRUE
Burkholderiales_bacterium_56577 XVB-064 TRUE
Burkholderiales_bacterium_56577 XVB-129 TRUE
Burkholderiales_bacterium_56577 YBA-004 FALSE
Burkholderiales_bacterium_56577 YBA-043 FALSE
Burkholderiales_bacterium_56577 YBA-260 FALSE
Burkholderiales_bacterium_56577 YBA-360 FALSE
Burkholderiales_bacterium_56577 YBA-522 FALSE
Burkholderiales_bacterium_56577 YBB-029 TRUE
Burkholderiales_bacterium_56577 YBB-050 TRUE
Burkholderiales_bacterium_56577 YBB-260 TRUE
Burkholderiales_bacterium_56577 YBB-435 TRUE
Burkholderiales_bacterium_56577 YBC-001 TRUE
Burkholderiales_bacterium_56577 YBC-043 TRUE
Burkholderiales_bacterium_56577 YBC-260 TRUE
Burkholderiales_bacterium_56577 YBC-360 TRUE
Burkholderiales_bacterium_56577 YBC-435 TRUE
Burkholderiales_bacterium_56577 ZEA-001 FALSE
Burkholderiales_bacterium_56577 ZEA-064 FALSE
Burkholderiales_bacterium_56577 ZEC-001 FALSE
Burkholderiales_bacterium_56577 ZEC-064 FALSE
Butyricimonas_virosa_58742 XIB-259 FALSE
Butyricimonas_virosa_58742 XIC-008 FALSE
Butyricimonas_virosa_58742 XIC-024 FALSE
Butyricimonas_virosa_58742 XIC-064 FALSE
Butyricimonas_virosa_58742 ZAA-002 TRUE
Butyricimonas_virosa_58742 ZAA-066 TRUE
Butyricimonas_virosa_58742 ZAA-263 TRUE
Butyricimonas_virosa_58742 ZAA-326 TRUE
Butyricimonas_virosa_58742 ZAC-326 TRUE
Butyrivibrio_crossotus_61674 ZCA-001 TRUE
Butyrivibrio_crossotus_61674 ZCA-064 TRUE
Butyrivibrio_crossotus_61674 ZCA-260 TRUE
Butyrivibrio_crossotus_61674 ZCA-323 TRUE
Butyrivibrio_crossotus_61674 ZCA-408 TRUE
Butyrivibrio_crossotus_61674 ZCA-505 TRUE
Butyrivibrio_crossotus_61674 ZCA-597 TRUE
Butyrivibrio_crossotus_61674 ZCB-408 TRUE
Catenibacterium_mitsuokai_61547 XIA-002 TRUE
Catenibacterium_mitsuokai_61547 XIA-008 TRUE
Catenibacterium_mitsuokai_61547 XIA-024 TRUE
Catenibacterium_mitsuokai_61547 XIA-026 TRUE
Catenibacterium_mitsuokai_61547 XIA-027 TRUE
Catenibacterium_mitsuokai_61547 XIA-028 TRUE
Catenibacterium_mitsuokai_61547 XIA-029 TRUE
Catenibacterium_mitsuokai_61547 XIA-057 TRUE
Catenibacterium_mitsuokai_61547 XIB-002 TRUE
Catenibacterium_mitsuokai_61547 XIB-029 TRUE
Catenibacterium_mitsuokai_61547 XIB-036 TRUE
Catenibacterium_mitsuokai_61547 XIB-064 TRUE
Catenibacterium_mitsuokai_61547 XIB-199 TRUE
Catenibacterium_mitsuokai_61547 XIB-259 TRUE
Catenibacterium_mitsuokai_61547 XIB-277 TRUE
Catenibacterium_mitsuokai_61547 XIC-008 FALSE
Catenibacterium_mitsuokai_61547 XIC-036 FALSE
Catenibacterium_mitsuokai_61547 XIC-064 FALSE
Catenibacterium_mitsuokai_61547 XIC-198 FALSE
Catenibacterium_mitsuokai_61547 YAC-001 FALSE
Catenibacterium_mitsuokai_61547 YAD-001 FALSE
Catenibacterium_mitsuokai_61547 YAD-064 FALSE
Clostridiales_bacterium_52743 XAA-057 FALSE
Clostridiales_bacterium_52743 XAA-064 FALSE
Clostridiales_bacterium_52743 XAA-281 TRUE
Clostridiales_bacterium_52743 XAD-003 TRUE
Clostridiales_bacterium_52743 XAD-063 TRUE
Clostridiales_bacterium_52743 XAD-225 TRUE
Clostridiales_bacterium_56470 XAA-028 FALSE
Clostridiales_bacterium_56470 XAA-039 FALSE
Clostridiales_bacterium_56470 XAA-064 FALSE
Clostridiales_bacterium_56470 XAA-225 FALSE
Clostridiales_bacterium_56470 XAA-281 FALSE
Clostridiales_bacterium_56470 XAA-454 FALSE
Clostridiales_bacterium_56470 XAA-623 FALSE
Clostridiales_bacterium_56470 XAC-029 FALSE
Clostridiales_bacterium_56470 XAC-224 FALSE
Clostridiales_bacterium_56470 XAD-003 FALSE
Clostridiales_bacterium_56470 XAD-063 FALSE
Clostridiales_bacterium_56470 XAD-225 FALSE
Clostridiales_bacterium_56470 XBA-001 FALSE
Clostridiales_bacterium_56470 XBA-029 FALSE
Clostridiales_bacterium_56470 XBA-045 FALSE
Clostridiales_bacterium_56470 XBA-053 FALSE
Clostridiales_bacterium_56470 XBA-134 FALSE
Clostridiales_bacterium_56470 XBA-171 FALSE
Clostridiales_bacterium_56470 XBA-240 FALSE
Clostridiales_bacterium_56470 XBA-272 FALSE
Clostridiales_bacterium_56470 XBA-303 FALSE
Clostridiales_bacterium_56470 XBA-330 FALSE
Clostridiales_bacterium_56470 XBA-351 FALSE
Clostridiales_bacterium_56470 XBA-380 FALSE
Clostridiales_bacterium_56470 XBA-388 FALSE
Clostridiales_bacterium_56470 XBA-415 FALSE
Clostridiales_bacterium_56470 XBA-597 FALSE
Clostridiales_bacterium_56470 XBA-835 FALSE
Clostridiales_bacterium_56470 XBB-001 FALSE
Clostridiales_bacterium_56470 XBB-029 FALSE
Clostridiales_bacterium_56470 XBB-034 FALSE
Clostridiales_bacterium_56470 XBB-036 FALSE
Clostridiales_bacterium_56470 XBB-064 FALSE
Clostridiales_bacterium_56470 XBB-066 FALSE
Clostridiales_bacterium_56470 XBB-204 FALSE
Clostridiales_bacterium_56470 XDA-036 TRUE
Clostridiales_bacterium_56470 XDB-816 TRUE
Clostridiales_bacterium_56470 XGA-036 FALSE
Clostridiales_bacterium_56470 XGB-252 FALSE
Clostridiales_bacterium_56470 XKA-001 FALSE
Clostridiales_bacterium_56470 XKA-008 FALSE
Clostridiales_bacterium_56470 XKA-022 FALSE
Clostridiales_bacterium_56470 XKA-023 FALSE
Clostridiales_bacterium_56470 XKA-026 FALSE
Clostridiales_bacterium_56470 XKA-029 FALSE
Clostridiales_bacterium_56470 XKA-030 FALSE
Clostridiales_bacterium_56470 XKA-033 FALSE
Clostridiales_bacterium_56470 XKA-036 FALSE
Clostridiales_bacterium_56470 XKA-037 FALSE
Clostridiales_bacterium_56470 XKA-038 FALSE
Clostridiales_bacterium_56470 XKA-040 FALSE
Clostridiales_bacterium_56470 XKA-050 FALSE
Clostridiales_bacterium_56470 XKA-057 FALSE
Clostridiales_bacterium_56470 XKA-064 FALSE
Clostridiales_bacterium_56470 XKA-142 FALSE
Clostridiales_bacterium_56470 XKA-359 FALSE
Clostridiales_bacterium_56470 XKA-580 FALSE
Clostridiales_bacterium_56470 XKA-694 FALSE
Clostridiales_bacterium_56470 XKB-029 FALSE
Clostridiales_bacterium_56470 XKB-036 FALSE
Clostridiales_bacterium_56470 XKB-064 FALSE
Clostridiales_bacterium_56470 XKB-142 FALSE
Clostridiales_bacterium_56470 XKB-204 FALSE
Clostridiales_bacterium_56470 XKB-362 FALSE
Clostridiales_bacterium_56470 XKB-467 FALSE
Clostridiales_bacterium_56470 XKB-580 FALSE
Clostridiales_bacterium_56470 XKB-693 FALSE
Clostridiales_bacterium_56470 XPA-002 FALSE
Clostridiales_bacterium_56470 XPA-072 FALSE
Clostridiales_bacterium_56470 XPA-151 FALSE
Clostridiales_bacterium_56470 XPB-139 FALSE
Clostridiales_bacterium_56470 ZEA-001 FALSE
Clostridiales_bacterium_56470 ZEB-001 FALSE
Clostridiales_bacterium_56470 ZEB-064 FALSE
Clostridiales_bacterium_56470 ZEC-001 FALSE
Clostridiales_bacterium_61057 XAA-028 FALSE
Clostridiales_bacterium_61057 XAA-652 FALSE
Clostridiales_bacterium_61057 XAC-002 FALSE
Clostridiales_bacterium_61057 XAC-029 FALSE
Clostridiales_bacterium_61057 XAC-036 FALSE
Clostridiales_bacterium_61057 XAC-064 FALSE
Clostridiales_bacterium_61057 XBA-001 FALSE
Clostridiales_bacterium_61057 XBA-029 FALSE
Clostridiales_bacterium_61057 XBA-036 FALSE
Clostridiales_bacterium_61057 XBA-037 FALSE
Clostridiales_bacterium_61057 XBA-042 FALSE
Clostridiales_bacterium_61057 XBA-044 FALSE
Clostridiales_bacterium_61057 XBA-045 FALSE
Clostridiales_bacterium_61057 XBA-046 FALSE
Clostridiales_bacterium_61057 XBA-047 FALSE
Clostridiales_bacterium_61057 XBA-048 FALSE
Clostridiales_bacterium_61057 XBA-049 FALSE
Clostridiales_bacterium_61057 XBA-050 FALSE
Clostridiales_bacterium_61057 XBA-053 FALSE
Clostridiales_bacterium_61057 XBA-058 FALSE
Clostridiales_bacterium_61057 XBA-064 FALSE
Clostridiales_bacterium_61057 XBA-106 FALSE
Clostridiales_bacterium_61057 XBA-134 FALSE
Clostridiales_bacterium_61057 XBA-171 FALSE
Clostridiales_bacterium_61057 XBA-240 FALSE
Clostridiales_bacterium_61057 XBA-272 FALSE
Clostridiales_bacterium_61057 XBA-303 FALSE
Clostridiales_bacterium_61057 XBA-330 FALSE
Clostridiales_bacterium_61057 XBA-351 FALSE
Clostridiales_bacterium_61057 XBA-358 FALSE
Clostridiales_bacterium_61057 XBA-364 FALSE
Clostridiales_bacterium_61057 XBA-374 FALSE
Clostridiales_bacterium_61057 XBA-380 FALSE
Clostridiales_bacterium_61057 XBA-388 FALSE
Clostridiales_bacterium_61057 XBA-401 FALSE
Clostridiales_bacterium_61057 XBA-408 FALSE
Clostridiales_bacterium_61057 XBA-415 FALSE
Clostridiales_bacterium_61057 XBA-422 FALSE
Clostridiales_bacterium_61057 XBA-430 FALSE
Clostridiales_bacterium_61057 XBA-436 FALSE
Clostridiales_bacterium_61057 XBA-442 FALSE
Clostridiales_bacterium_61057 XBA-455 FALSE
Clostridiales_bacterium_61057 XBA-463 FALSE
Clostridiales_bacterium_61057 XBA-470 FALSE
Clostridiales_bacterium_61057 XBA-478 FALSE
Clostridiales_bacterium_61057 XBA-482 FALSE
Clostridiales_bacterium_61057 XBA-491 FALSE
Clostridiales_bacterium_61057 XBA-519 FALSE
Clostridiales_bacterium_61057 XBA-541 FALSE
Clostridiales_bacterium_61057 XBA-557 FALSE
Clostridiales_bacterium_61057 XBA-568 FALSE
Clostridiales_bacterium_61057 XBA-597 FALSE
Clostridiales_bacterium_61057 XBA-610 FALSE
Clostridiales_bacterium_61057 XBA-617 FALSE
Clostridiales_bacterium_61057 XBA-625 FALSE
Clostridiales_bacterium_61057 XBA-641 FALSE
Clostridiales_bacterium_61057 XBA-677 FALSE
Clostridiales_bacterium_61057 XBA-698 FALSE
Clostridiales_bacterium_61057 XBA-705 FALSE
Clostridiales_bacterium_61057 XBA-710 FALSE
Clostridiales_bacterium_61057 XBA-714 FALSE
Clostridiales_bacterium_61057 XBA-718 FALSE
Clostridiales_bacterium_61057 XBA-742 FALSE
Clostridiales_bacterium_61057 XBA-779 FALSE
Clostridiales_bacterium_61057 XBA-794 FALSE
Clostridiales_bacterium_61057 XBA-813 FALSE
Clostridiales_bacterium_61057 XBA-821 FALSE
Clostridiales_bacterium_61057 XBA-828 FALSE
Clostridiales_bacterium_61057 XBA-835 FALSE
Clostridiales_bacterium_61057 XBA-898 FALSE
Clostridiales_bacterium_61057 XBA-901 FALSE
Clostridiales_bacterium_61057 XBA-907 FALSE
Clostridiales_bacterium_61057 XBB-001 FALSE
Clostridiales_bacterium_61057 XBB-029 FALSE
Clostridiales_bacterium_61057 XBB-036 FALSE
Clostridiales_bacterium_61057 XBB-064 FALSE
Clostridiales_bacterium_61057 XBB-204 FALSE
Clostridiales_bacterium_61057 XBB-240 FALSE
Clostridiales_bacterium_61057 XBB-274 FALSE
Clostridiales_bacterium_61057 XBB-330 FALSE
Clostridiales_bacterium_61057 XBB-351 FALSE
Clostridiales_bacterium_61057 XBB-415 FALSE
Clostridiales_bacterium_61057 XBB-443 FALSE
Clostridiales_bacterium_61057 XBB-456 FALSE
Clostridiales_bacterium_61057 XBB-464 FALSE
Clostridiales_bacterium_61057 XBB-478 FALSE
Clostridiales_bacterium_61057 XBB-493 FALSE
Clostridiales_bacterium_61057 XBB-499 FALSE
Clostridiales_bacterium_61057 XBB-555 FALSE
Clostridiales_bacterium_61057 XBB-773 FALSE
Clostridiales_bacterium_61057 XBB-779 FALSE
Clostridiales_bacterium_61057 XBB-856 FALSE
Clostridiales_bacterium_61057 XEA-001 FALSE
Clostridiales_bacterium_61057 XEB-029 FALSE
Clostridiales_bacterium_61057 XEB-036 FALSE
Clostridiales_bacterium_61057 XEB-293 FALSE
Clostridiales_bacterium_61057 XFA-001 FALSE
Clostridiales_bacterium_61057 XFA-026 FALSE
Clostridiales_bacterium_61057 XFA-029 FALSE
Clostridiales_bacterium_61057 XFA-036 FALSE
Clostridiales_bacterium_61057 XFA-064 FALSE
Clostridiales_bacterium_61057 XFA-242 FALSE
Clostridiales_bacterium_61057 XFA-312 FALSE
Clostridiales_bacterium_61057 XFB-001 FALSE
Clostridiales_bacterium_61057 XFB-242 FALSE
Clostridiales_bacterium_61057 XFB-313 FALSE
Clostridiales_bacterium_61057 XGA-001 FALSE
Clostridiales_bacterium_61057 XGC-252 FALSE
Clostridiales_bacterium_61057 XIA-029 TRUE
Clostridiales_bacterium_61057 XIA-039 TRUE
Clostridiales_bacterium_61057 XIA-045 TRUE
Clostridiales_bacterium_61057 XIA-057 TRUE
Clostridiales_bacterium_61057 XIA-064 TRUE
Clostridiales_bacterium_61057 XIA-199 TRUE
Clostridiales_bacterium_61057 XIB-259 TRUE
Clostridiales_bacterium_61057 XIB-277 TRUE
Clostridiales_bacterium_61057 XIC-029 TRUE
Clostridiales_bacterium_61057 XJA-001 FALSE
Clostridiales_bacterium_61057 XJA-029 FALSE
Clostridiales_bacterium_61057 XJA-036 FALSE
Clostridiales_bacterium_61057 XJB-001 FALSE
Clostridiales_bacterium_61057 XJB-029 FALSE
Clostridiales_bacterium_61057 XJB-036 FALSE
Clostridiales_bacterium_61057 XJB-064 FALSE
Clostridiales_bacterium_61057 XNA-036 FALSE
Clostridiales_bacterium_61057 XNA-064 FALSE
Clostridiales_bacterium_61057 XNB-064 FALSE
Clostridiales_bacterium_61057 XOA-001 FALSE
Clostridiales_bacterium_61057 XOA-029 FALSE
Clostridiales_bacterium_61057 XOA-030 FALSE
Clostridiales_bacterium_61057 XOA-036 FALSE
Clostridiales_bacterium_61057 XOB-028 FALSE
Clostridiales_bacterium_61057 XOB-129 FALSE
Clostridiales_bacterium_61057 XQA-001 FALSE
Clostridiales_bacterium_61057 XQA-029 TRUE
Clostridiales_bacterium_61057 XQA-030 TRUE
Clostridiales_bacterium_61057 XQA-031 TRUE
Clostridiales_bacterium_61057 XQA-035 TRUE
Clostridiales_bacterium_61057 XQA-036 TRUE
Clostridiales_bacterium_61057 XQA-037 TRUE
Clostridiales_bacterium_61057 XQA-064 TRUE
Clostridiales_bacterium_61057 XQB-001 TRUE
Clostridiales_bacterium_61057 XQB-029 TRUE
Clostridiales_bacterium_61057 XQB-064 TRUE
Clostridiales_bacterium_61057 XQB-133 TRUE
Clostridiales_bacterium_61057 XQB-348 TRUE
Clostridiales_bacterium_61057 XQB-452 TRUE
Clostridiales_bacterium_61057 XQB-531 TRUE
Clostridiales_bacterium_61057 XQB-647 TRUE
Clostridiales_bacterium_61057 XRA-001 FALSE
Clostridiales_bacterium_61057 XRA-008 FALSE
Clostridiales_bacterium_61057 XRA-022 FALSE
Clostridiales_bacterium_61057 XRA-023 FALSE
Clostridiales_bacterium_61057 XRA-024 FALSE
Clostridiales_bacterium_61057 XRA-026 FALSE
Clostridiales_bacterium_61057 XRA-028 FALSE
Clostridiales_bacterium_61057 XRA-029 FALSE
Clostridiales_bacterium_61057 XRA-030 FALSE
Clostridiales_bacterium_61057 XRA-033 FALSE
Clostridiales_bacterium_61057 XRA-034 FALSE
Clostridiales_bacterium_61057 XRA-035 FALSE
Clostridiales_bacterium_61057 XRA-036 FALSE
Clostridiales_bacterium_61057 XRA-037 FALSE
Clostridiales_bacterium_61057 XRA-038 FALSE
Clostridiales_bacterium_61057 XRA-039 FALSE
Clostridiales_bacterium_61057 XRA-040 FALSE
Clostridiales_bacterium_61057 XRA-045 FALSE
Clostridiales_bacterium_61057 XRA-052 FALSE
Clostridiales_bacterium_61057 XRA-059 FALSE
Clostridiales_bacterium_61057 XRA-064 FALSE
Clostridiales_bacterium_61057 XRA-153 FALSE
Clostridiales_bacterium_61057 XRB-029 FALSE
Clostridiales_bacterium_61057 XRB-153 FALSE
Clostridiales_bacterium_61057 XSA-001 FALSE
Clostridiales_bacterium_61057 XSA-029 FALSE
Clostridiales_bacterium_61057 XSA-034 FALSE
Clostridiales_bacterium_61057 XSA-035 FALSE
Clostridiales_bacterium_61057 XSA-036 FALSE
Clostridiales_bacterium_61057 XSA-064 FALSE
Clostridiales_bacterium_61057 XSA-534 FALSE
Clostridiales_bacterium_61057 XSB-001 FALSE
Clostridiales_bacterium_61057 XSB-029 FALSE
Clostridiales_bacterium_61057 XSB-036 FALSE
Clostridiales_bacterium_61057 XSB-147 FALSE
Clostridiales_bacterium_61057 XSB-240 FALSE
Clostridiales_bacterium_61057 XSB-533 FALSE
Clostridiales_bacterium_61057 XUA-001 TRUE
Clostridiales_bacterium_61057 XUA-031 TRUE
Clostridiales_bacterium_61057 XUA-032 TRUE
Clostridiales_bacterium_61057 XUA-033 TRUE
Clostridiales_bacterium_61057 XUA-034 TRUE
Clostridiales_bacterium_61057 XUA-036 TRUE
Clostridiales_bacterium_61057 XUA-064 TRUE
Clostridiales_bacterium_61057 XUA-129 TRUE
